# id                    Nep   period     totamp   A1      A2      A3      phi1     phi2     phi3     phi21    phi31    meanmag   cost     phcov   phcov2   snr      Npt   order   minmax   phaseshift   id_2                  Nep_rv   totamp_rv   A1_rv     A2_rv    A3_rv    phi1_rv   phi2_rv   phi3_rv   phi21_rv   phi31_rv   mean_rv    cost_rv   phcov_rv   snr_rv    Npt_rv   order_rv   minmax_rv   remark  
  4571132529200188288   66    0.805946   0.472    0.187   0.08    0.037   2.793    2.301    2.023    9.2814   6.2098   13.014    0.0014   0.916   0.882    1086.7   66    6       0.472    0.445        4571132529200188288   34       50.416      18.981    10.358   2.76     -0.113    2.603     -0.574    9.1121     6.0485     -47.3      10.5851   0.908      33.5      34       4          78.522      1       
  4532442501736615552   78    0.537311   1.011    0.337   0.175   0.115   3.037    2.206    1.736    8.6977   5.1908   12.749    0.0115   0.946   0.943    1236.9   78    6       1.018    0.483        4532442501736615552   32       67.668      28.638    10.8     6.711    -0.382    2.073     -2.36     9.12       5.069      -157.883   5.449     0.893      90.9      32       4          71.352      1       
  4458616102716856320   69    0.786346   0.167    0.079   0.017   0.004   -1.424   0.221    -3.512   9.3522   7.0433   13.322    0.0012   0.941   0.927    247.6    69    4       0.171    -0.227       4458616102716856320   28       26.456      12.768    1.958    0.211    0.131     3.576     -1.076    9.5964     4.8128     -198.182   7.1424    0.849      19.9      28       3          49.193      2       
  4124594086640564352   82    0.602588   0.398    0.158   0.064   0.035   2.086    0.62     -0.555   9.014    5.753    11.224    0.0121   0.929   0.953    219.9    82    6       0.449    0.332        4124594086640564352   35       52.247      22.167    7.689    4.751    0.021     2.898     -0.627    9.1394     5.5936     3.139      2.0983    0.895      243.2     35       4          51.64       1       
  1853702254260781440   109   0.708958   0.645    0.232   0.114   0.07    -1.916   5.166    -0.086   8.9989   5.6629   12.608    0.0073   0.963   0.965    1303.6   109   6       0.644    -0.305       1853702254260781440   35       49.715      24.285    6.132    3.317    -0.362    1.813     -1.764    8.819      5.6038     -312.615   9.1941    0.836      59.8      35       4          59.325      1       
  1319786348472618880   74    0.665434   0.826    0.283   0.138   0.097   -0.308   1.85     -1.984   8.7497   5.2233   12.257    0.0073   0.931   0.935    728.4    74    6       0.83     -0.049       1319786348472618880   34       50.551      23.313    6.702    2.212    -0.355    2.183     -1.785    9.1758     5.5625     -165.275   6.5026    0.902      57.9      34       3          60.214      1       
  169789235561764992    71    0.450954   0.321    0.134   0.05    0.023   3.126    2.895    -3.515   9.2086   5.9558   13.221    0.0177   0.945   0.936    121.1    71    4       0.421    0.498        169789235561764992    36       38.956      14.751    5.098    5.115    -0.157    2.833     -1.027    9.4315     5.7282     24.079     5.3361    0.887      52.9      36       6          48.83       1       
  6526559499016401408   72    0.596409   0.614    0.222   0.104   0.071   -2.899   3.048    -3.216   8.8464   5.4807   11.823    0.0105   0.95    0.932    536.8    72    6       0.622    -0.461       6526559499016401408   35       73.657      26.967    9.386    9.399    -0.223    2.552     -0.958    9.2817     5.9943     100.056    6.3247    0.79       126.1     35       4          80.91       1       
  5810433728873201408   78    0.471804   1.102    0.358   0.208   0.124   -1.254   0.047    1.558    8.8378   5.3189   12.242    0.0229   0.962   0.96     807.5    78    6       1.105    -0.2         5810433728873201408   35       75.135      29.375    10.057   8.123    -0.127    2.401     -1.442    8.939      5.2232     -67.274    5.1659    0.917      171.1     35       5          83.856      1       
  4929368054776557184   69    0.460377   0.663    0.311   0.098   0.025   -1.451   5.654    0.602    8.5561   4.955    12.657    0.183    0.883   0.893    46.7     69    6       1.053    -0.231       4929368054776557184   32       40.222      19.427    2.262    0.267    -0.2      2.557     -3.21     9.2392     3.6721     97.012     15.2937   0.751      20.1      32       3          64.878      0       
  3478166191064353920   73    0.643327   0.304    0.134   0.046   0.018   -2.807   3.52     -2.384   9.1334   6.0362   12.875    0.0011   0.937   0.946    548.2    73    6       0.312    -0.447       3478166191064353920   37       40.792      18.066    4.76     4.244    -0.001    2.553     -0.851    8.8374     5.435      14.513     7.6634    0.802      48.7      37       5          57.326      1       
  1904844216554557568   83    0.460972   0.729    0.249   0.132   0.079   -1.52    -0.383   1.038    8.9403   5.5974   12.783    0.0044   0.941   0.952    1380.0   83    6       0.73     -0.242       1904844216554557568   36       82.161      27.547    13.051   10.821   -0.34     1.959     -1.361    8.9217     5.941      -34.745    5.6563    0.85       133.5     36       6          84.282      1       
  1483653713185923072   89    0.551756   0.78     0.26    0.136   0.09    -2.809   3.189    -3.049   8.8074   5.3797   10.464    0.0066   0.953   0.946    957.4    89    6       0.797    -0.447       1483653713185923072   31       39.789      18.984    4.109    1.347    -0.876    0.232     2.591     8.268      5.2201     48.467     1.4474    0.645      241.9     31       3          40.921      0       
  780156482623646080    65    0.63566    0.335    0.142   0.052   0.022   -0.025   2.644    -0.564   8.9781   5.7954   12.743    0.0013   0.953   0.919    592.4    65    6       0.343    -0.004       780156482623646080    36       46.578      18.25     7.502    4.873    -0.048    2.772     -0.847    9.1504     5.5798     169.746    5.7041    0.851      63.6      36       4          48.275      1       
  380489851379496448    72    0.470582   1.14     0.387   0.187   0.137   -2.143   4.322    -1.489   8.6078   4.9407   12.222    0.0234   0.944   0.94     459.4    72    6       1.135    -0.341       380489851379496448    38       67.892      30.236    9.821    4.93     -0.39     2.135     -1.762    9.1983     5.6914     -167.202   8.2155    0.937      71.6      38       5          79.609      1       
  5073412491854346880   77    0.597293   1.006    0.374   0.183   0.107   -0.45    1.722    -2.465   8.9041   5.1671   11.926    0.115    0.958   0.942    125.2    77    5       1.138    -0.072       5073412491854346880   28       68.896      29.997    10.086   3.617    -0.409    1.879     -1.985    8.9794     5.5247     19.841     0.9017    0.876      455.4     28       6          67.648      1       
  1497236186481686016   92    0.478515   0.812    0.338   0.129   0.064   0.846    3.941    0.509    8.5323   4.2535   11.821    0.2433   0.94    0.943    74.5     92    4       1.138    0.135        1497236186481686016   34       67.57       22.806    8.287    5.126    -0.271    2.396     -1.842    9.2217     5.2556     -45.871    4.4537    0.877      116.4     34       5          69.702      2       
  1316840138346618880   75    0.929156   0.809    0.319   0.145   0.057   -0.073   2.954    -0.515   9.3838   5.9882   12.69     0.0066   0.939   0.926    937.6    75    6       0.824    -0.012       1316840138346618880   38       53.989      22.759    8.813    4.134    0.078     2.757     -0.619    8.8847     5.4301     -55.617    7.5191    0.912      61.5      38       4          70.483      1       
  6529376963198996352   70    0.894888   0.329    0.14    0.049   0.018   0.304    3.707    1.184    9.3821   6.5544   12.986    0.0017   0.953   0.937    476.7    70    6       0.336    0.048        6529376963198996352   37       36.495      14.755    4.701    3.07     -0.056    2.679     0.343     9.0745     6.7948     103.673    7.2443    0.925      44.2      37       5          47.669      1       
  5712877910433273984   68    0.512052   1.029    0.35    0.16    0.13    -2.243   4.115    -1.89    8.6015   4.8394   13.114    0.031    0.919   0.915    325.1    68    6       1.059    -0.357       5712877910433273984   35       93.106      36.702    13.678   9.931    -0.474    1.854     -1.595    9.0851     6.1095     56.976     12.1555   0.757      54.5      35       5          117.892     1       
  5376588155904701824   80    0.646037   0.449    0.178   0.071   0.039   -2.85    3.23     -2.915   8.93     5.6343   12.702    0.0044   0.95    0.951    482.6    80    4       0.459    -0.454       5376588155904701824   38       50.926      21.521    6.907    5.202    -0.141    2.311     -1.039    8.8751     5.6658     299.536    8.1863    0.842      72.0      38       3          56.63       1       
  5011834347435737344   114   0.637074   0.802    0.284   0.127   0.101   -3.088   2.511    1.995    8.687    4.9767   11.907    0.0445   0.961   0.964    341.6    114   6       0.843    -0.491       5011834347435737344   37       57.593      24.711    9.245    3.451    -0.439    2.252     -1.953    9.4143     5.6487     -45.838    8.0714    0.903      64.2      37       3          64.724      1       
  4569074999348183808   73    0.641741   0.33     0.142   0.05    0.021   -2.221   4.613    -0.77    9.0552   5.8934   13.579    0.0096   0.941   0.942    182.7    73    5       0.363    -0.354       4569074999348183808   30       50.645      23.881    5.88     2.332    -0.267    1.99      -0.339    8.8078     6.7468     46.506     9.8494    0.9        32.3      30       3          84.519      1       
  3746165759421557376   70    0.58412    1.137    0.39    0.177   0.138   -2.759   3.117    -3.348   8.6344   4.9286   12.91     0.0337   0.909   0.937    434.0    70    6       1.153    -0.439       3746165759421557376   29       62.217      26.298    9.817    2.18     -0.271    2.124     -1.609    8.9479     5.4853     83.217     3.9171    0.873      89.9      29       3          69.195      1       
  4946561392977959296   69    0.567795   0.765    0.259   0.135   0.089   0.342    3.274    0.185    8.872    5.4405   13.334    0.0025   0.932   0.938    1299.1   69    6       0.774    0.055        4946561392977959296   35       69.627      31.494    10.446   6.943    -0.097    2.292     -0.716    8.7696     5.8596     74.259     15.6513   0.88       32.7      35       3          111.482     1       
  4662161543577035136   85    0.608852   0.509    0.19    0.087   0.049   -0.707   1.311    -2.671   9.0085   5.7345   12.441    0.0046   0.958   0.928    848.3    85    6       0.516    -0.113       4662161543577035136   40       49.059      21.644    7.577    2.747    -0.155    2.382     -0.646    8.9745     6.1015     142.304    9.7416    0.912      45.1      40       4          68.4        1       
  4528944302407630208   76    0.59107    0.821    0.325   0.146   0.085   0.266    2.911    -0.408   8.6625   5.0781   11.805    0.0927   0.934   0.945    129.0    76    6       0.978    0.042        4528944302407630208   38       61.13       23.746    10.452   4.752    -0.177    2.394     -0.998    9.031      5.8166     -147.416   4.3207    0.922      123.3     38       4          67.875      1       
  6910611591970329216   60    0.406363   0.967    0.32    0.181   0.105   2.821    1.997    1.413    8.9219   5.517    12.34     0.0138   0.945   0.93     837.9    60    6       0.978    0.449        6910611591970329216   40       83.149      23.45     13.024   11.904   -0.105    2.132     -1.226    8.6241     5.3708     -62.567    9.5655    0.907      117.3     40       6          89.652      1       
  6616811807170380928   65    0.756798   0.595    0.23    0.103   0.059   0.89     4.596    2.205    9.0996   5.8189   12.795    0.0106   0.923   0.918    287.8    65    6       0.626    0.142        6616811807170380928   38       68.821      23.838    10.768   7.478    -0.143    2.535     -1.278    9.1048     5.4353     38.684     7.5754    0.868      77.4      38       6          76.002      1       
